time,percentage,adc,dry_value,wet_value
2024-09-13T01:00:52.084647,100.0,4936,16700,6270
2024-09-13T02:00:52.084719,100.0,4891,16700,6270
2024-09-13T03:00:52.084575,100.0,4858,16700,6270
2024-09-13T04:00:52.116636,100.0,4821,16700,6270
2024-09-13T05:00:52.084598,100.0,4828,16700,6270
2024-09-13T06:00:52.116641,100.0,4792,16700,6270
2024-09-13T07:00:52.084774,100.0,4797,16700,6270
2024-09-13T08:00:52.116629,100.0,4792,16700,6270
2024-09-13T09:00:52.116687,100.0,4928,16700,6270
2024-09-13T10:00:52.084639,100.0,5072,16700,6270
2024-09-13T11:00:52.084586,100.0,5279,16700,6270
2024-09-13T12:00:52.116580,100.0,5412,16700,6270
2024-09-13T13:00:52.116707,100.0,5450,16700,6270
2024-09-13T14:00:52.116580,100.0,5520,16700,6270
2024-09-13T15:00:52.084573,100.0,5443,16700,6270
2024-09-13T16:00:52.084692,100.0,5421,16700,6270
2024-09-13T17:00:52.116291,100.0,5351,16700,6270
2024-09-13T18:00:52.116590,100.0,5274,16700,6270
2024-09-13T19:00:52.120669,100.0,5224,16700,6270
2024-09-13T20:00:52.116594,100.0,5178,16700,6270
2024-09-13T21:00:52.116578,100.0,5134,16700,6270
2024-09-13T22:00:52.116655,100.0,5112,16700,6270
2024-09-13T23:00:52.116585,100.0,5121,16700,6270
2024-09-14T00:00:08.852658,100.0,5111,16700,6270
2024-09-14T01:00:52.116602,100.0,5091,16700,6270
2024-09-14T02:00:52.116606,100.0,5006,16700,6270
2024-09-14T03:00:52.116610,100.0,4999,16700,6270
2024-09-14T04:00:52.116809,100.0,4975,16700,6270
2024-09-14T05:00:52.116522,100.0,4982,16700,6270
2024-09-14T06:00:52.116613,100.0,4932,16700,6270
2024-09-14T07:00:52.116540,100.0,4896,16700,6270
2024-09-14T08:00:52.117551,100.0,4895,16700,6270
2024-09-14T09:00:52.088721,100.0,5010,16700,6270
2024-09-14T10:00:52.117915,100.0,5194,16700,6270
2024-09-14T11:00:52.117026,100.0,5358,16700,6270
2024-09-14T12:00:52.084636,100.0,5464,16700,6270
2024-09-14T13:00:52.116401,100.0,6000,16700,6270
2024-09-14T14:00:52.116696,100.0,5893,16700,6270
2024-09-14T15:00:52.119886,100.0,5713,16700,6270
2024-09-14T16:00:52.120587,100.0,5745,16700,6270
2024-09-14T17:00:52.116533,100.0,5646,16700,6270
2024-09-14T18:00:52.116613,100.0,5594,16700,6270
2024-09-14T19:00:52.116405,100.0,5432,16700,6270
2024-09-14T20:00:52.120450,100.0,5401,16700,6270
2024-09-14T21:00:52.120673,100.0,5399,16700,6270
2024-09-14T22:00:52.116835,100.0,5296,16700,6270
2024-09-14T23:00:52.116446,100.0,5241,16700,6270
2024-09-15T00:00:09.396532,100.0,5207,16700,6270
2024-09-15T01:00:52.116720,100.0,5163,16700,6270
2024-09-15T02:00:52.148683,100.0,5113,16700,6270
2024-09-15T03:00:52.116639,100.0,5048,16700,6270
2024-09-15T04:00:52.116775,100.0,5026,16700,6270
2024-09-15T05:00:52.120852,100.0,4985,16700,6270
2024-09-15T06:00:52.120687,100.0,4966,16700,6270
2024-09-15T07:00:52.116317,100.0,4947,16700,6270
2024-09-15T08:00:52.120728,100.0,4949,16700,6270
2024-09-15T09:00:52.124629,100.0,5032,16700,6270
2024-09-15T10:00:52.116736,100.0,5188,16700,6270
2024-09-15T11:00:52.116473,100.0,5425,16700,6270
2024-09-15T12:00:52.116610,100.0,5516,16700,6270
2024-09-15T13:00:52.116596,100.0,5462,16700,6270
2024-09-15T14:00:52.116657,100.0,5463,16700,6270
2024-09-15T15:00:52.116581,100.0,5519,16700,6270
2024-09-15T16:00:52.116589,100.0,5582,16700,6270
2024-09-15T17:00:52.116621,100.0,5586,16700,6270
2024-09-15T18:00:52.116592,100.0,5500,16700,6270
2024-09-15T19:00:52.116621,100.0,5434,16700,6270
2024-09-15T20:00:52.116618,100.0,5412,16700,6270
2024-09-15T21:00:52.116602,100.0,5400,16700,6270
2024-09-15T22:00:52.116552,100.0,5402,16700,6270
2024-09-15T23:00:52.116591,100.0,5379,16700,6270
2024-09-16T00:00:09.908652,100.0,5335,16700,6270
2024-09-16T01:00:52.116626,100.0,5310,16700,6270
2024-09-16T02:00:52.116641,100.0,5268,16700,6270
2024-09-16T03:00:52.116620,100.0,5273,16700,6270
2024-09-16T04:00:52.116631,100.0,5261,16700,6270
2024-09-16T05:00:52.116615,100.0,5281,16700,6270
2024-09-16T06:00:52.117514,100.0,5315,16700,6270
2024-09-16T07:00:52.116634,100.0,5297,16700,6270
2024-09-16T08:00:52.116714,100.0,5308,16700,6270
2024-09-16T09:00:52.116560,100.0,5329,16700,6270
2024-09-16T10:00:52.116694,100.0,5392,16700,6270
2024-09-16T11:00:52.116589,100.0,5441,16700,6270
2024-09-16T12:00:52.116634,100.0,5648,16700,6270
2024-09-16T13:00:52.116618,100.0,5598,16700,6270
2024-09-16T14:00:52.116676,100.0,5711,16700,6270
2024-09-16T15:00:52.120778,100.0,5840,16700,6270
2024-09-16T16:00:52.116558,100.0,5755,16700,6270
2024-09-16T17:00:52.116592,100.0,5679,16700,6270
2024-09-16T18:00:52.116562,100.0,5602,16700,6270
2024-09-16T19:00:52.116592,100.0,5551,16700,6270
2024-09-16T20:00:52.116655,100.0,5508,16700,6270
2024-09-16T21:00:52.116664,100.0,5459,16700,6270
2024-09-16T22:00:52.116625,100.0,5376,16700,6270
2024-09-16T23:00:52.116618,100.0,5299,16700,6270
2024-09-17T00:00:09.300606,100.0,5291,16700,6270
2024-09-17T01:00:52.120635,100.0,5232,16700,6270
2024-09-17T02:00:52.116587,100.0,5214,16700,6270
2024-09-17T03:00:52.116614,100.0,5243,16700,6270
2024-09-17T04:00:52.116625,100.0,5237,16700,6270
2024-09-17T05:00:52.116627,100.0,5244,16700,6270
2024-09-17T06:00:52.116578,100.0,5181,16700,6270
2024-09-17T07:00:52.116705,100.0,5208,16700,6270
2024-09-17T08:00:52.116588,100.0,5204,16700,6270
2024-09-17T09:00:52.116584,100.0,5250,16700,6270
2024-09-17T10:00:52.116626,100.0,5431,16700,6270
2024-09-17T11:00:52.116588,100.0,5510,16700,6270
2024-09-17T12:00:52.116558,100.0,5576,16700,6270
2024-09-17T13:00:52.116585,100.0,6072,16700,6270
2024-09-17T14:00:52.116692,100.0,6184,16700,6270
2024-09-17T15:00:52.116621,100.0,5945,16700,6270
2024-09-17T16:00:52.116527,100.0,5808,16700,6270
2024-09-17T17:00:52.116574,100.0,5811,16700,6270
2024-09-17T18:00:52.116567,100.0,5751,16700,6270
2024-09-17T19:00:52.116586,100.0,5662,16700,6270
2024-09-17T20:00:52.116600,100.0,5584,16700,6270
2024-09-17T21:00:52.116723,100.0,5536,16700,6270
2024-09-17T22:00:52.120643,100.0,5491,16700,6270
2024-09-17T23:00:52.116673,100.0,5439,16700,6270
2024-09-18T00:00:08.724607,100.0,5386,16700,6270
2024-09-18T01:00:52.116585,100.0,5374,16700,6270
2024-09-18T02:00:52.116455,100.0,5336,16700,6270
2024-09-18T03:00:52.116566,100.0,5321,16700,6270
2024-09-18T04:00:52.116642,100.0,5296,16700,6270
2024-09-18T05:00:52.180582,100.0,5268,16700,6270
2024-09-18T06:00:52.116696,100.0,5254,16700,6270
2024-09-18T07:00:52.120348,100.0,5253,16700,6270
2024-09-18T08:00:52.116605,100.0,5222,16700,6270
2024-09-18T09:00:52.180577,100.0,5246,16700,6270
2024-09-18T10:00:52.116702,100.0,5323,16700,6270
2024-09-18T11:00:52.116572,100.0,5447,16700,6270
2024-09-18T12:00:52.116667,100.0,5760,16700,6270
2024-09-18T13:00:52.084609,98.74,6401,16700,6270
2024-09-18T14:00:52.116603,95.7,6718,16700,6270
2024-09-18T15:00:52.084642,97.1,6572,16700,6270
2024-09-18T16:00:52.084609,99.58,6314,16700,6270
2024-09-18T17:00:52.116607,100.0,6218,16700,6270
2024-09-18T18:00:52.084577,100.0,6064,16700,6270
2024-09-18T19:00:52.084568,100.0,5998,16700,6270
2024-09-18T20:00:52.084576,100.0,5911,16700,6270
2024-09-18T21:00:52.116563,100.0,5835,16700,6270
2024-09-18T22:00:52.084628,100.0,5767,16700,6270
2024-09-18T23:00:52.084570,100.0,5702,16700,6270
2024-09-19T00:00:08.180614,100.0,5659,16700,6270
2024-09-19T01:00:52.084570,100.0,5634,16700,6270
2024-09-19T02:00:52.116427,100.0,5568,16700,6270
2024-09-19T03:00:52.084616,100.0,5546,16700,6270
2024-09-19T04:00:52.116640,100.0,5516,16700,6270
2024-09-19T05:00:52.084616,100.0,5482,16700,6270
2024-09-19T06:00:52.084574,100.0,5466,16700,6270
2024-09-19T07:00:52.116737,100.0,5451,16700,6270
2024-09-19T08:00:52.084646,100.0,5441,16700,6270
2024-09-19T09:00:52.116643,100.0,5506,16700,6270
2024-09-19T10:00:52.116586,100.0,5659,16700,6270
2024-09-19T11:00:52.084554,100.0,5842,16700,6270
2024-09-19T12:00:52.116600,100.0,6025,16700,6270
2024-09-19T13:00:52.120619,95.29,6761,16700,6270
2024-09-19T14:00:52.084578,92.61,7041,16700,6270
2024-09-19T15:00:52.116597,94.67,6826,16700,6270
2024-09-19T16:00:52.116617,97.58,6522,16700,6270
2024-09-19T17:00:52.084589,99.01,6373,16700,6270
2024-09-19T18:00:52.116555,100.0,6203,16700,6270
2024-09-19T19:00:52.116631,100.0,6083,16700,6270
2024-09-19T20:00:52.116652,100.0,5949,16700,6270
2024-09-19T21:00:52.116560,100.0,5857,16700,6270
2024-09-19T22:00:52.116640,100.0,5757,16700,6270
2024-09-19T23:00:52.084637,100.0,5648,16700,6270
2024-09-20T00:00:08.884785,100.0,5600,16700,6270
2024-09-20T01:00:52.116610,100.0,5520,16700,6270
2024-09-20T02:00:52.120617,100.0,5502,16700,6270
2024-09-20T03:00:52.084641,100.0,5478,16700,6270
2024-09-20T04:00:52.120363,100.0,5478,16700,6270
2024-09-20T05:00:52.089021,100.0,5438,16700,6270
2024-09-20T06:00:52.116784,100.0,5383,16700,6270
2024-09-20T07:00:52.116899,100.0,5380,16700,6270
2024-09-20T08:00:52.116511,100.0,5361,16700,6270
2024-09-20T09:00:52.120467,100.0,5419,16700,6270
2024-09-20T10:00:52.084748,100.0,5543,16700,6270
2024-09-20T11:00:52.118720,100.0,5724,16700,6270
2024-09-20T12:00:52.117172,100.0,5948,16700,6270
2024-09-20T13:00:52.084798,96.09,6678,16700,6270
2024-09-20T14:00:52.120636,94.03,6893,16700,6270
2024-09-20T15:00:52.116465,95.75,6713,16700,6270
2024-09-20T16:00:52.116633,98.56,6420,16700,6270
2024-09-20T17:00:52.119881,99.72,6299,16700,6270
2024-09-20T18:00:52.116672,100.0,6215,16700,6270
2024-09-20T19:00:52.123324,100.0,6116,16700,6270
2024-09-20T20:00:52.116905,100.0,6034,16700,6270
2024-09-20T21:00:52.140752,100.0,5946,16700,6270
2024-09-20T22:00:52.120506,100.0,5873,16700,6270
2024-09-20T23:00:52.116354,100.0,5805,16700,6270
2024-09-21T00:00:10.612605,100.0,5757,16700,6270
2024-09-21T01:00:52.116840,100.0,5702,16700,6270
2024-09-21T02:00:52.116356,100.0,5667,16700,6270
2024-09-21T03:00:52.120706,100.0,5627,16700,6270
2024-09-21T04:00:52.116441,100.0,5541,16700,6270
2024-09-21T05:00:52.116759,100.0,5534,16700,6270
2024-09-21T06:00:52.117420,100.0,5471,16700,6270
2024-09-21T07:00:52.116412,100.0,5457,16700,6270
2024-09-21T08:00:52.116679,100.0,5456,16700,6270
2024-09-21T09:00:52.116602,100.0,5529,16700,6270
2024-09-21T10:00:52.116556,100.0,5673,16700,6270
2024-09-21T11:00:52.116711,100.0,5875,16700,6270
2024-09-21T12:00:52.116583,100.0,6120,16700,6270
2024-09-21T13:00:52.116603,92.71,7030,16700,6270
2024-09-21T14:00:52.116698,90.83,7226,16700,6270
2024-09-21T15:00:52.116556,92.88,7013,16700,6270
2024-09-21T16:00:52.116607,96.54,6631,16700,6270
2024-09-21T17:00:52.116404,97.74,6506,16700,6270
2024-09-21T18:00:52.116612,98.89,6386,16700,6270
2024-09-21T19:00:52.116586,99.84,6287,16700,6270
2024-09-21T20:00:52.116567,100.0,6158,16700,6270
2024-09-21T21:00:52.116402,100.0,6118,16700,6270
2024-09-21T22:00:52.116657,100.0,6068,16700,6270
2024-09-21T23:00:52.116610,100.0,6026,16700,6270
2024-09-22T00:00:10.836620,100.0,5967,16700,6270
2024-09-22T01:00:52.116675,100.0,5916,16700,6270
2024-09-22T02:00:52.116611,100.0,5854,16700,6270
2024-09-22T03:00:52.116683,100.0,5788,16700,6270
2024-09-22T04:00:52.116605,100.0,5740,16700,6270
2024-09-22T05:00:52.116596,100.0,5682,16700,6270
2024-09-22T06:00:52.116589,100.0,5625,16700,6270
2024-09-22T07:00:52.120350,100.0,5632,16700,6270
2024-09-22T08:00:52.116538,100.0,5576,16700,6270
2024-09-22T09:00:52.116338,100.0,5644,16700,6270
2024-09-22T10:00:52.116593,100.0,5655,16700,6270
2024-09-22T11:00:52.116304,100.0,5754,16700,6270
2024-09-22T12:00:52.116560,100.0,6114,16700,6270
2024-09-22T13:00:52.116530,95.93,6694,16700,6270
2024-09-22T14:00:52.116643,98.55,6421,16700,6270
2024-09-22T15:00:52.116629,100.0,6151,16700,6270
2024-09-22T16:00:52.116610,100.0,6076,16700,6270
2024-09-22T17:00:52.124693,100.0,6057,16700,6270
2024-09-22T18:00:52.116719,100.0,6012,16700,6270
2024-09-22T19:00:52.116575,100.0,6029,16700,6270
2024-09-22T20:00:52.116623,100.0,5997,16700,6270
2024-09-22T21:00:52.116616,100.0,5958,16700,6270
2024-09-22T22:00:52.116572,100.0,5908,16700,6270
2024-09-22T23:00:52.116621,100.0,5872,16700,6270
2024-09-23T00:00:09.972660,100.0,5831,16700,6270
2024-09-23T01:00:52.118810,100.0,5718,16700,6270
2024-09-23T02:00:52.116624,100.0,5761,16700,6270
2024-09-23T03:00:52.116635,100.0,5714,16700,6270
2024-09-23T04:00:52.116756,100.0,5610,16700,6270
2024-09-23T05:00:52.116617,100.0,5560,16700,6270
2024-09-23T06:00:52.116605,100.0,5555,16700,6270
2024-09-23T07:00:52.116673,100.0,5532,16700,6270
2024-09-23T08:00:52.116619,100.0,5480,16700,6270
2024-09-23T09:00:52.116363,100.0,5493,16700,6270
2024-09-23T10:00:52.116603,100.0,5531,16700,6270
2024-09-23T11:00:52.116592,100.0,5678,16700,6270
2024-09-23T12:00:52.116474,100.0,5716,16700,6270
2024-09-23T13:00:52.116668,100.0,5992,16700,6270
2024-09-23T14:00:52.116684,100.0,6229,16700,6270
2024-09-23T15:00:52.116641,100.0,6120,16700,6270
2024-09-23T16:00:52.116617,100.0,5889,16700,6270
2024-09-23T17:00:52.124375,100.0,5872,16700,6270
2024-09-23T18:00:52.120613,100.0,5791,16700,6270
2024-09-23T19:00:52.116591,100.0,5763,16700,6270
2024-09-23T20:00:52.116624,100.0,5706,16700,6270
2024-09-23T21:00:52.116614,100.0,5573,16700,6270
2024-09-23T22:00:52.116627,100.0,5539,16700,6270
2024-09-23T23:00:52.116568,100.0,5536,16700,6270
2024-09-24T00:00:09.369169,100.0,5449,16700,6270
2024-09-24T01:00:52.084604,100.0,5444,16700,6270
2024-09-24T02:00:52.116657,100.0,5333,16700,6270
2024-09-24T03:00:52.116573,100.0,5294,16700,6270
2024-09-24T04:00:52.116646,100.0,5228,16700,6270
2024-09-24T05:00:52.116555,100.0,5201,16700,6270
2024-09-24T06:00:52.122908,100.0,5113,16700,6270
2024-09-24T07:00:52.116535,100.0,5143,16700,6270
2024-09-24T08:00:52.084622,100.0,5138,16700,6270
2024-09-24T09:00:52.116634,100.0,5160,16700,6270
2024-09-24T10:00:52.084672,100.0,5170,16700,6270
2024-09-24T11:00:52.084687,100.0,5211,16700,6270
2024-09-24T12:00:52.084629,100.0,5259,16700,6270
2024-09-24T13:00:52.084602,100.0,5370,16700,6270
2024-09-24T14:00:52.084601,100.0,5843,16700,6270
2024-09-24T15:00:52.117053,100.0,5590,16700,6270
2024-09-24T16:00:52.084641,100.0,5510,16700,6270
2024-09-24T17:00:52.084756,100.0,5509,16700,6270
2024-09-24T18:00:52.084650,100.0,5445,16700,6270
2024-09-24T19:00:52.084810,100.0,5420,16700,6270
2024-09-24T20:00:52.084629,100.0,5413,16700,6270
2024-09-24T21:00:52.084737,100.0,5407,16700,6270
2024-09-24T22:00:52.116641,100.0,5420,16700,6270
2024-09-24T23:00:52.084609,100.0,5333,16700,6270
2024-09-25T00:00:09.812811,100.0,5353,16700,6270
2024-09-25T01:00:52.084624,100.0,5340,16700,6270
2024-09-25T02:00:52.116650,100.0,5330,16700,6270
2024-09-25T03:00:52.084599,100.0,5302,16700,6270
2024-09-25T04:00:52.116617,100.0,5285,16700,6270
2024-09-25T05:00:52.116709,100.0,5284,16700,6270
2024-09-25T06:00:52.116620,100.0,5240,16700,6270
2024-09-25T07:00:52.120623,100.0,5198,16700,6270
2024-09-25T08:00:52.116596,100.0,5175,16700,6270
2024-09-25T09:00:52.116636,100.0,5172,16700,6270
2024-09-25T10:00:52.116670,100.0,5164,16700,6270
2024-09-25T11:00:52.116693,100.0,5320,16700,6270
2024-09-25T12:00:52.116578,100.0,5340,16700,6270
2024-09-25T13:00:52.084578,100.0,5520,16700,6270
2024-09-25T14:00:52.116588,100.0,6078,16700,6270
2024-09-25T15:00:52.116582,100.0,6015,16700,6270
2024-09-25T16:00:52.116619,100.0,5704,16700,6270
2024-09-25T17:00:06.036614,100.0,5615,16700,6270
2024-09-25T18:00:52.116614,100.0,5572,16700,6270
2024-09-25T19:00:52.124746,100.0,5530,16700,6270
2024-09-25T20:00:52.116366,100.0,5470,16700,6270
2024-09-25T21:00:52.121425,100.0,5450,16700,6270
2024-09-25T22:00:52.120361,100.0,5371,16700,6270
2024-09-25T23:00:52.092810,100.0,5332,16700,6270
2024-09-26T00:00:09.620658,100.0,5274,16700,6270
2024-09-26T01:00:52.120661,100.0,5266,16700,6270
2024-09-26T02:00:52.116592,100.0,5216,16700,6270
2024-09-26T03:00:52.120762,100.0,5230,16700,6270
2024-09-26T04:00:52.116617,100.0,5215,16700,6270
2024-09-26T05:00:52.116821,100.0,5231,16700,6270
2024-09-26T06:00:52.116684,100.0,5273,16700,6270
2024-09-26T07:00:52.121635,100.0,5294,16700,6270
2024-09-26T08:00:52.116502,100.0,5291,16700,6270
2024-09-26T09:00:52.116767,100.0,5328,16700,6270
2024-09-26T10:00:52.116503,100.0,5339,16700,6270
2024-09-26T11:00:52.120653,100.0,5365,16700,6270
2024-09-26T12:00:52.148445,100.0,5433,16700,6270
2024-09-26T13:00:52.117723,100.0,5482,16700,6270
2024-09-26T14:00:52.120597,100.0,5706,16700,6270
2024-09-26T15:00:52.116879,100.0,5579,16700,6270
2024-09-26T16:00:52.116903,100.0,5584,16700,6270
2024-09-26T17:00:52.116401,100.0,5693,16700,6270
2024-09-26T18:00:52.116679,100.0,5679,16700,6270
2024-09-26T19:00:52.120619,100.0,5551,16700,6270
2024-09-26T20:00:52.116741,100.0,5445,16700,6270
2024-09-26T21:00:52.124512,100.0,5413,16700,6270
2024-09-26T22:00:52.117955,100.0,5359,16700,6270
2024-09-26T23:00:52.124435,100.0,5293,16700,6270
2024-09-27T00:00:10.904618,100.0,5266,16700,6270
2024-09-27T01:00:52.120473,100.0,5225,16700,6270
2024-09-27T02:00:52.120461,100.0,5004,16700,6270
2024-09-27T03:00:52.121977,100.0,5044,16700,6270
2024-09-27T04:00:52.116706,100.0,5035,16700,6270
2024-09-27T05:00:52.116699,100.0,4992,16700,6270
2024-09-27T06:00:52.120637,100.0,4939,16700,6270
2024-09-27T07:00:52.116611,100.0,4925,16700,6270
2024-09-27T08:00:52.116614,100.0,4849,16700,6270
2024-09-27T09:00:52.116565,100.0,4867,16700,6270
2024-09-27T10:00:52.180632,100.0,4878,16700,6270
2024-09-27T11:00:52.116564,100.0,4919,16700,6270
2024-09-27T12:00:52.116561,100.0,4909,16700,6270
2024-09-27T13:00:52.116619,100.0,4937,16700,6270
2024-09-27T14:00:52.124539,100.0,4875,16700,6270
2024-09-27T15:00:52.116645,100.0,4867,16700,6270
2024-09-27T16:00:52.116665,100.0,4983,16700,6270
2024-09-27T17:00:52.116618,100.0,5009,16700,6270
2024-09-27T18:00:52.148572,100.0,5065,16700,6270
2024-09-27T19:00:52.116660,100.0,5010,16700,6270
2024-09-27T20:00:05.652780,100.0,4974,16700,6270
2024-09-27T21:00:52.116612,100.0,4945,16700,6270
2024-09-27T22:00:52.120626,100.0,4994,16700,6270
2024-09-27T23:00:52.116584,100.0,4940,16700,6270
2024-09-28T00:00:11.956330,100.0,4951,16700,6270
2024-09-28T01:00:52.116645,100.0,4915,16700,6270
2024-09-28T02:00:52.120635,100.0,4889,16700,6270
2024-09-28T03:00:52.116641,100.0,4856,16700,6270
2024-09-28T04:00:52.116794,100.0,4896,16700,6270
2024-09-28T05:00:52.116640,100.0,4713,16700,6270
2024-09-28T06:00:52.116597,100.0,4732,16700,6270
2024-09-28T07:00:52.116657,100.0,4740,16700,6270
2024-09-28T08:00:52.116817,100.0,4804,16700,6270
2024-09-28T09:00:52.124905,100.0,4805,16700,6270
2024-09-28T10:00:52.116621,100.0,4844,16700,6270
2024-09-28T11:00:52.116741,100.0,5168,16700,6270
2024-09-28T12:00:52.120599,100.0,5197,16700,6270
2024-09-28T13:00:52.116644,100.0,5482,16700,6270
2024-09-28T14:00:52.124357,100.0,5832,16700,6270
2024-09-28T15:00:52.116600,100.0,5319,16700,6270
2024-09-28T16:00:52.120686,100.0,5210,16700,6270
2024-09-28T17:00:52.116597,100.0,5060,16700,6270
2024-09-28T18:00:52.116616,100.0,5057,16700,6270
2024-09-28T19:00:52.116659,100.0,5069,16700,6270
2024-09-28T20:00:52.116593,100.0,5073,16700,6270
2024-09-28T21:00:52.116596,100.0,5060,16700,6270
2024-09-28T22:00:52.116572,100.0,5010,16700,6270
2024-09-28T23:00:52.116636,100.0,5011,16700,6270
2024-09-29T00:00:11.828654,100.0,5016,16700,6270
2024-09-29T01:00:52.116529,100.0,4978,16700,6270
2024-09-29T02:00:52.116590,100.0,4970,16700,6270
2024-09-29T03:00:52.124614,100.0,4934,16700,6270
2024-09-29T04:00:52.116625,100.0,4873,16700,6270
2024-09-29T05:00:52.116597,100.0,4825,16700,6270
2024-09-29T06:00:52.116557,100.0,4777,16700,6270
2024-09-29T07:00:52.116595,100.0,4690,16700,6270
2024-09-29T08:00:52.116714,100.0,4659,16700,6270
2024-09-29T09:00:52.116623,100.0,4676,16700,6270
2024-09-29T10:00:52.116633,100.0,4863,16700,6270
2024-09-29T11:00:52.116820,100.0,5068,16700,6270
2024-09-29T12:00:52.116661,100.0,5185,16700,6270
2024-09-29T13:00:52.120618,100.0,5357,16700,6270
2024-09-29T14:00:52.116583,100.0,5115,16700,6270
2024-09-29T15:00:52.116566,100.0,5104,16700,6270
2024-09-29T16:00:52.116682,100.0,5095,16700,6270
2024-09-29T17:00:52.116559,100.0,5089,16700,6270
2024-09-29T18:00:52.116628,100.0,5099,16700,6270
2024-09-29T19:00:52.116652,100.0,5046,16700,6270
2024-09-29T20:00:52.116643,100.0,4999,16700,6270
2024-09-29T21:00:52.116600,100.0,4940,16700,6270
2024-09-29T22:00:52.116603,100.0,4887,16700,6270
2024-09-29T23:00:52.116705,100.0,4827,16700,6270
2024-09-30T00:00:11.604860,100.0,4797,16700,6270
2024-09-30T01:00:52.084610,100.0,4778,16700,6270
2024-09-30T02:00:52.116736,100.0,4737,16700,6270
2024-09-30T03:00:52.120718,100.0,4704,16700,6270
2024-09-30T04:00:52.084616,100.0,4699,16700,6270
2024-09-30T05:00:52.084667,100.0,4673,16700,6270
2024-09-30T06:00:52.084693,100.0,4671,16700,6270
2024-09-30T07:00:52.116640,100.0,4683,16700,6270
2024-09-30T08:00:52.116645,100.0,4686,16700,6270
2024-09-30T09:00:52.116742,100.0,4715,16700,6270
2024-09-30T10:00:52.116642,100.0,4741,16700,6270
2024-09-30T11:00:52.116604,100.0,4780,16700,6270
2024-09-30T12:00:52.116603,100.0,4823,16700,6270
2024-09-30T13:00:52.088794,100.0,4853,16700,6270
2024-09-30T14:00:52.116591,100.0,4873,16700,6270
2024-09-30T15:00:52.084575,100.0,4933,16700,6270
2024-09-30T16:00:52.116650,100.0,5023,16700,6270
2024-09-30T17:00:52.084712,100.0,5090,16700,6270
2024-09-30T18:00:52.084616,100.0,5170,16700,6270
2024-09-30T19:00:52.084690,100.0,5172,16700,6270
2024-09-30T20:00:52.084590,100.0,5170,16700,6270
2024-09-30T21:00:52.116583,100.0,5150,16700,6270
2024-09-30T22:00:52.116628,100.0,5138,16700,6270
2024-09-30T23:00:52.084606,100.0,5103,16700,6270
2024-10-01T00:00:11.572486,100.0,5082,16700,6270
2024-10-01T01:00:52.116617,100.0,5059,16700,6270
2024-10-01T02:00:52.116700,100.0,5045,16700,6270
2024-10-01T03:00:52.116686,100.0,4998,16700,6270
2024-10-01T04:00:52.116622,100.0,4973,16700,6270
2024-10-01T05:00:52.116604,100.0,4927,16700,6270
2024-10-01T06:00:52.084565,100.0,4885,16700,6270
2024-10-01T07:00:52.116610,100.0,4934,16700,6270
2024-10-01T08:00:52.116589,100.0,4999,16700,6270
2024-10-01T09:00:52.084601,100.0,5025,16700,6270
2024-10-01T10:00:52.120674,100.0,5019,16700,6270
2024-10-01T11:00:52.116595,100.0,4985,16700,6270
2024-10-01T12:00:52.116587,100.0,4977,16700,6270
2024-10-01T13:00:52.124845,100.0,4989,16700,6270
2024-10-01T14:00:52.117027,100.0,5004,16700,6270
2024-10-01T15:00:52.120503,100.0,5003,16700,6270
2024-10-01T16:00:52.085485,100.0,5031,16700,6270
2024-10-01T17:00:52.116873,100.0,5048,16700,6270
2024-10-01T18:00:52.144490,100.0,5085,16700,6270
2024-10-01T19:00:06.452638,100.0,5042,16700,6270
2024-10-01T20:00:52.116607,100.0,5045,16700,6270
2024-10-01T21:00:52.116332,100.0,5057,16700,6270
2024-10-01T22:00:52.116669,100.0,5059,16700,6270
2024-10-01T23:00:52.120858,100.0,5025,16700,6270
2024-10-02T00:00:11.572661,100.0,5065,16700,6270
2024-10-02T01:00:52.120522,100.0,5047,16700,6270
2024-10-02T02:00:52.120743,100.0,5067,16700,6270
2024-10-02T03:00:52.120582,100.0,5060,16700,6270
2024-10-02T04:00:52.116837,100.0,5059,16700,6270
2024-10-02T05:00:52.148486,100.0,5054,16700,6270
2024-10-02T06:00:52.120791,100.0,5065,16700,6270
2024-10-02T07:00:52.116584,100.0,5036,16700,6270
2024-10-02T08:00:52.116590,100.0,5041,16700,6270
2024-10-02T09:00:52.117670,100.0,5055,16700,6270
2024-10-02T10:00:52.116896,100.0,4982,16700,6270
2024-10-02T11:00:52.116584,100.0,4981,16700,6270
2024-10-02T12:00:52.146681,100.0,4983,16700,6270
2024-10-02T13:00:52.124423,100.0,5032,16700,6270
2024-10-02T14:00:52.118020,100.0,5034,16700,6270
2024-10-02T15:00:52.122254,100.0,5052,16700,6270
2024-10-02T16:00:52.125127,100.0,5096,16700,6270
2024-10-02T17:00:52.120658,100.0,5095,16700,6270
2024-10-02T18:00:52.116425,100.0,5048,16700,6270
2024-10-02T19:00:52.116676,100.0,5023,16700,6270
2024-10-02T20:00:52.116752,100.0,4991,16700,6270
2024-10-02T21:00:52.116359,100.0,4957,16700,6270
2024-10-02T22:00:52.120616,100.0,4932,16700,6270
2024-10-02T23:00:52.116592,100.0,4928,16700,6270
2024-10-03T00:00:12.660649,100.0,4938,16700,6270
2024-10-03T01:00:52.116597,100.0,4889,16700,6270
2024-10-03T02:00:52.116630,100.0,4860,16700,6270
