date,mean_gray_value,timezone
2024-06-04T06:44:00,37.156976064046226,AMS
2024-06-04T06:45:00,37.34343973795573,AMS
2024-06-04T06:46:00,37.125779469807945,AMS
2024-06-04T06:47:00,37.225938161214195,AMS
2024-06-04T06:48:00,37.19907887776693,AMS
2024-06-04T06:49:00,37.13794835408529,AMS
2024-06-04T06:50:00,37.10245259602865,AMS
2024-06-04T06:51:00,37.319235483805336,AMS
2024-06-04T06:52:00,37.30883280436198,AMS
2024-06-04T06:53:00,37.11501693725586,AMS
2024-06-04T06:54:00,37.34232838948568,AMS
2024-06-04T06:55:00,37.134735107421875,AMS
2024-06-04T06:56:00,37.34679921468099,AMS
2024-06-04T06:57:00,37.349876403808594,AMS
2024-06-04T06:58:00,37.12145487467448,AMS
2024-06-04T06:59:00,37.356988271077476,AMS
2024-06-04T08:00:00,37.20939636230469,AMS
2024-06-04T08:01:00,37.20795186360677,AMS
2024-06-04T08:02:00,36.99642562866211,AMS
2024-06-04T08:03:00,37.202685038248696,AMS
2024-06-04T08:04:00,37.01544062296549,AMS
2024-06-04T08:05:00,37.30614344278971,AMS
2024-06-04T08:06:00,37.306983947753906,AMS
2024-06-04T08:07:00,37.32123819986979,AMS
2024-06-04T08:08:00,37.16806666056315,AMS
2024-06-04T08:09:00,37.13055928548177,AMS
2024-06-04T08:10:00,37.1375363667806,AMS
2024-06-04T08:11:00,37.2011833190918,AMS
2024-06-04T08:12:00,37.421427408854164,AMS
2024-06-04T08:13:00,37.23681894938151,AMS
2024-06-04T08:14:00,36.9112548828125,AMS
2024-06-04T08:15:00,36.898321787516274,AMS
2024-06-04T08:16:00,37.161913553873696,AMS
2024-06-04T08:17:00,37.08624013264974,AMS
2024-06-04T08:18:00,37.07545852661133,AMS
2024-06-04T08:19:00,36.84459686279297,AMS
2024-06-04T08:20:00,37.06625747680664,AMS
2024-06-04T08:21:00,36.82408014933268,AMS
2024-06-04T08:22:00,37.07297007242838,AMS
2024-06-04T08:23:00,37.08566411336263,AMS
2024-06-04T08:24:00,37.08798472086588,AMS
2024-06-04T08:25:00,37.05264409383138,AMS
2024-06-04T08:26:00,37.01322555541992,AMS
2024-06-04T08:27:00,36.807135264078774,AMS
2024-06-04T08:28:00,37.02638244628906,AMS
2024-06-04T08:29:00,37.021324157714844,AMS
2024-06-04T08:30:00,36.81009292602539,AMS
2024-06-04T08:31:00,37.062452952067055,AMS
2024-06-04T08:32:00,37.04906463623047,AMS
2024-06-04T08:33:00,36.81646601359049,AMS
2024-06-04T08:34:00,36.80908330281576,AMS
2024-06-04T08:35:00,36.83014678955078,AMS
2024-06-04T08:36:00,36.81343332926432,AMS
2024-06-04T08:37:00,36.817073822021484,AMS
2024-06-04T08:38:00,36.79232915242513,AMS
2024-06-04T08:39:00,36.98134104410807,AMS
2024-06-04T08:40:00,36.78085581461588,AMS
2024-06-04T08:41:00,36.78650156656901,AMS
2024-06-04T08:43:00,36.79350026448568,AMS
2024-06-04T08:44:00,37.05045827229818,AMS
2024-06-04T08:45:00,37.015698750813804,AMS
2024-06-04T08:46:00,36.76791000366211,AMS
2024-06-04T08:47:00,36.998305002848305,AMS
2024-06-04T08:48:00,36.71580505371094,AMS
2024-06-04T08:49:00,36.76348114013672,AMS
2024-06-04T08:50:00,36.999061584472656,AMS
2024-06-04T08:51:00,37.02021153767904,AMS
2024-06-04T08:52:00,37.035640716552734,AMS
2024-06-04T08:53:00,37.02530161539713,AMS
2024-06-04T08:54:00,36.83555475870768,AMS
2024-06-04T08:55:00,37.047308603922524,AMS
2024-06-04T08:56:00,37.047375996907554,AMS
2024-06-04T08:57:00,37.04667663574219,AMS
2024-06-04T08:58:00,37.04444122314453,AMS
2024-06-04T08:59:00,37.03280258178711,AMS
2024-06-04T09:00:00,37.05050532023112,AMS
2024-06-04T09:01:00,36.809441884358726,AMS
2024-06-04T09:02:00,36.82172648111979,AMS
2024-06-04T09:03:00,36.841485341389976,AMS
2024-06-04T09:04:00,37.07911682128906,AMS
2024-06-04T09:05:00,37.059163411458336,AMS
2024-06-04T09:06:00,36.829427083333336,AMS
2024-06-04T09:07:00,37.08739344278971,AMS
2024-06-04T09:08:00,36.83524831136068,AMS
2024-06-04T09:09:00,37.06549835205078,AMS
2024-06-04T09:10:00,36.81710942586263,AMS
2024-06-04T09:11:00,37.08827590942383,AMS
2024-06-04T09:12:00,36.85308583577474,AMS
2024-06-04T09:13:00,37.06211725870768,AMS
2024-06-04T09:14:00,37.05605443318685,AMS
2024-06-04T09:15:00,37.04398727416992,AMS
2024-06-04T09:16:00,36.825836181640625,AMS
2024-06-04T09:17:00,36.82032012939453,AMS
2024-06-04T09:18:00,37.05320739746094,AMS
2024-06-04T09:19:00,36.84731928507487,AMS
2024-06-04T09:20:00,36.82884724934896,AMS
